corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-fra	FRA06901_Vignon	FRA06901	Vignon, Claude [Marie-Noémi Cadiot]	Révoltée !	1828	1888	F	viaf:54831988 wikidata:missing	1879	1879	2013	1879	BnF	viaf:missing wikidata:missing	fr	93413	NA	heterodiegetic	medium	low	T2
ELTeC-fra	FRA01403_Fleuriot	FRA01403	Fleuriot, Zénaïde	Alberte	1829	1890	F	viaf:41872490 wikidata:Q3086433	1881	1881	NA	1881	Bibliothèque électronique du Québec (BEQ)	viaf:unavailable worldcat:944664084	fr	64213	NA	heterodiegetic	medium	low	T3
ELTeC-fra	FRA00601_Boisgobey	FRA00601	Boisgobey, Fortuné du	Le crime de l'omnibus	1821	1891	M	viaf:19720225 wikidata:Q969321	1881	1881	2006	NA	Ebooks libres et gratuits	viaf:1765151656351208400006 wikidata:missing	fr	93658	crime fiction	heterodiegetic	medium	low	T3
ELTeC-fra	FRA06701_Uchard	FRA06701	Uchard, Mario	La Buveuse de perles	1824	1893	M	viaf:64099498 wikidata:Q14867927	1882	1882	2013	1882	Gallica (BnF)	viaf:missing wikidata:missing	fr	60908	tbc	heterodiegetic	medium	low	T3
ELTeC-fra	FRA02501_Loti	FRA02501	Loti, Pierre	Mon frère Yves	1850	1923	M	viaf:89440078 wikidata:Q311854	1883	1883	2008	NA	Bibliothèque électronique du Québec (BEQ)	viaf:294701732 wikidata:missing	fr	73698	NA	homodiegetic	medium	high	T3
ELTeC-fra	FRA02702_Maupassant	FRA02702	Maupassant, Guy de	Une Vie	1850	1893	M	viaf:29537765 wikidata:Q9327	1883	1883	NA	NA	Ebooks libres et gratuits	viaf:204219240 wikidata:Q51928413	fr	77338	Bildungsroman	heterodiegetic	medium	high	T3
ELTeC-fra	FRA00102_Adam	FRA00102	Adam, Juliette	Païenne	1836	1936	F	viaf:64000638 wikidata:Q270617	1883	1883	2017	1883	Wikisource	viaf:missing wikidata:missing	fr	29593	NA	epistolary	short	low	T3
ELTeC-fra	FRA02802_Mirbeau	FRA02802	Mirbeau, Octave	La Maréchale	1848	1917	M	viaf:100204602 wikidata:Q23441	1883	1883	NA	NA	Bibliothèque électronique du Québec (BEQ)	viaf:unvailable wikidata:missing	fr	60951	NA	heterodiegetic	medium	high	T3
ELTeC-fra	FRA06301_Montepin	FRA06301	de Montépin, Xavier	La porteuse de pain	1839	1915	M	viaf:87953024 wikidata:Q2735316	1884	1884	2007	1903-1905	Ebooks libres et gratuits	viaf:312338810 wikidata:Q3211818	fr	145892	NA	heterodiegetic	long	high	T3
ELTeC-fra	FRA03001_Ohnet	FRA03001	Ohnet, Georges	La Grande Marnière	1848	1918	M	viaf:66497284 wikidata:Q1393388	1885	1885	2007	1889	Project Gutenberg	viaf:missing wikidata:missing	fr	115270	NA	heterodiegetic	long	low	T3
